id_do_caso,continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso
EZYV8251,Ásia,Doutorado,S,N,4307,1977,Oeste,13372.93,Ano,S,Aprovado
EZYV21595,Ásia,Ensino Superior,S,N,2332,1997,Sul,51843.51,Ano,S,Aprovado
EZYV19704,Ásia,Mestrado,S,N,30,1993,Meio-Oeste,169702.08,Ano,S,Aprovado
EZYV6951,Ásia,Doutorado,N,S,1534,1996,Sul,75617.39,Ano,S,Aprovado
EZYV3113,América do Sul,Ensino Médio,S,N,1533,2013,Sul,47358.68,Ano,S,Aprovado
EZYV6425,Ásia,Mestrado,S,N,599,2013,Nordeste,254275.73,Ano,S,Aprovado
EZYV13748,Ásia,Ensino Médio,S,N,675,2003,Oeste,73923.0,Ano,S,Negado
EZYV23525,Ásia,Ensino Superior,S,N,2752,2005,Oeste,17347.52,Ano,S,Negado
EZYV24089,América do Norte,Mestrado,S,N,21717,2002,Ilha,89145.33,Ano,S,Aprovado
EZYV23349,Ásia,Mestrado,N,N,768,2006,Meio-Oeste,54510.79,Ano,S,Aprovado
EZYV11402,América do Norte,Ensino Superior,S,N,70050,1867,Sul,68174.39,Ano,S,Negado
EZYV5405,Europa,Ensino Superior,S,S,1774,1850,Sul,190360.23,Ano,S,Aprovado
EZYV11459,Ásia,Ensino Superior,S,S,2425,1972,Sul,157482.58,Ano,S,Aprovado
EZYV10089,América do Norte,Mestrado,S,N,1892,2010,Nordeste,30651.31,Ano,S,Negado
EZYV12875,Ásia,Ensino Superior,S,N,207,2001,Sul,3364.63,Ano,S,Aprovado
EZYV7563,América do Sul,Mestrado,S,N,4120,1997,Oeste,35170.74,Ano,S,Aprovado
EZYV9684,Ásia,Ensino Superior,S,N,166,1984,Meio-Oeste,43711.24,Ano,S,Negado
EZYV6223,Ásia,Ensino Médio,N,N,488,1999,Meio-Oeste,95060.42,Ano,S,Negado
EZYV8376,Ásia,Ensino Médio,S,N,425,1984,Nordeste,15853.54,Ano,S,Negado
EZYV21619,Ásia,Ensino Superior,N,N,1730,1855,Meio-Oeste,285256.54,Ano,N,Aprovado
EZYV13680,Europa,Ensino Médio,N,S,1419,1985,Oeste,37633.61,Ano,S,Negado
EZYV3509,América do Norte,Mestrado,N,N,1269,2013,Sul,135461.42,Ano,N,Negado
EZYV6864,Ásia,Mestrado,S,N,2902,2013,Meio-Oeste,84662.36,Ano,S,Aprovado
EZYV17217,Europa,Ensino Superior,N,N,1085,1854,Nordeste,25982.07,Ano,S,Aprovado
EZYV24187,Ásia,Ensino Médio,S,N,4225,1992,Nordeste,201615.6,Ano,S,Aprovado
EZYV13005,Ásia,Mestrado,S,N,2219,2010,Sul,91404.59,Ano,S,Aprovado
EZYV9747,Ásia,Mestrado,S,N,2888,2005,Meio-Oeste,91463.46,Ano,S,Aprovado
EZYV18343,Europa,Ensino Médio,N,N,3643,1914,Nordeste,4321.77,Ano,S,Aprovado
EZYV21489,Europa,Doutorado,N,S,4405,1996,Oeste,16020.39,Ano,S,Aprovado
EZYV8697,Ásia,Mestrado,N,N,295,2009,Oeste,52774.58,Ano,S,Aprovado
EZYV8155,Oceania,Mestrado,N,N,1367,1936,Sul,59670.32,Ano,S,Aprovado
EZYV4443,Ásia,Mestrado,N,N,156,1928,Oeste,187814.99,Ano,S,Negado
EZYV24189,Ásia,Mestrado,S,N,736,2012,Meio-Oeste,133655.7,Ano,S,Aprovado
EZYV2715,Ásia,Ensino Médio,N,N,1484,1987,Sul,87896.31,Ano,S,Negado
EZYV25297,Ásia,Ensino Médio,S,N,2141,1998,Nordeste,64838.69,Ano,S,Aprovado
EZYV15973,Ásia,Mestrado,S,N,5041,1994,Oeste,44474.85,Ano,S,Aprovado
EZYV17177,Ásia,Ensino Superior,S,N,5103,2007,Sul,84008.33,Ano,S,Aprovado
EZYV13692,América do Norte,Ensino Superior,N,N,940,2013,Sul,108881.03,Ano,S,Aprovado
EZYV23042,Ásia,Mestrado,N,N,2268,1850,Sul,24636.25,Ano,S,Aprovado
EZYV23860,Ásia,Ensino Superior,N,N,1616,1920,Ilha,50695.26,Ano,S,Aprovado
EZYV21660,Europa,Ensino Superior,S,S,1934,1995,Sul,91296.43,Ano,S,Aprovado
EZYV3179,Ásia,Mestrado,S,N,2281,1993,Meio-Oeste,82369.06,Ano,S,Aprovado
EZYV6522,Ásia,Ensino Médio,S,N,3986,1905,Meio-Oeste,18111.76,Ano,S,Negado
EZYV5316,Ásia,Doutorado,S,N,2621,1999,Oeste,104486.78,Ano,S,Aprovado
EZYV14738,Ásia,Mestrado,S,N,3257,1947,Sul,47689.02,Ano,S,Aprovado
EZYV3660,África,Mestrado,N,N,1985,2001,Nordeste,672.6842,Hora,S,Negado
EZYV24593,Ásia,Ensino Superior,S,N,599,1991,Meio-Oeste,77986.16,Ano,S,Aprovado
EZYV5299,Ásia,Ensino Superior,N,N,3278,1997,Oeste,64900.64,Ano,S,Aprovado
EZYV18024,América do Norte,Mestrado,S,N,885,2000,Nordeste,142793.24,Ano,N,Aprovado
EZYV18294,Ásia,Ensino Superior,N,N,884,1997,Sul,26386.26,Ano,S,Aprovado
EZYV21166,África,Ensino Superior,S,S,1221,2001,Meio-Oeste,53384.6,Ano,S,Aprovado
EZYV8199,Oceania,Ensino Médio,S,N,3000,2008,Oeste,66173.63,Ano,S,Aprovado
EZYV20765,Europa,Ensino Superior,N,N,775,1850,Oeste,85517.43,Ano,S,Aprovado
EZYV19518,Ásia,Ensino Superior,N,N,1217,1998,Nordeste,147741.44,Ano,S,Negado
EZYV340,Ásia,Ensino Médio,S,N,4550,1968,Meio-Oeste,104457.29,Ano,S,Aprovado
EZYV17337,Ásia,Mestrado,N,N,2218,2004,Nordeste,44063.86,Ano,S,Aprovado
EZYV14296,América do Sul,Ensino Superior,S,N,1673,1999,Oeste,8410.68,Ano,S,Negado
EZYV10422,Ásia,Mestrado,S,S,1138,1995,Meio-Oeste,74444.51,Ano,S,Aprovado
EZYV2990,América do Norte,Ensino Médio,S,N,1734,1986,Sul,120350.58,Ano,S,Aprovado
EZYV22267,Ásia,Ensino Superior,S,N,273,2002,Oeste,61660.07,Ano,S,Aprovado
EZYV22144,Ásia,Ensino Superior,S,N,3533,1995,Meio-Oeste,82950.02,Mês,S,Negado
EZYV8469,Ásia,Ensino Superior,S,N,1270,1977,Oeste,92441.52,Ano,S,Negado
EZYV19362,Ásia,Mestrado,N,S,2923,1983,Nordeste,89410.52,Ano,S,Aprovado
EZYV17073,Europa,Mestrado,N,N,2886,2013,Sul,70860.66,Ano,S,Aprovado
EZYV11368,Ásia,Ensino Médio,S,N,827,1956,Sul,62752.72,Ano,S,Negado
EZYV25290,Europa,Ensino Superior,N,N,2691,1974,Meio-Oeste,127396.37,Ano,S,Negado
EZYV55,Ásia,Mestrado,S,N,11733,1995,Nordeste,230.8072,Hora,S,Aprovado
EZYV21492,Ásia,Mestrado,N,N,3266,1972,Sul,89940.96,Ano,N,Aprovado
EZYV24846,Ásia,Ensino Médio,S,N,5486,1986,Meio-Oeste,20073.78,Ano,N,Aprovado
EZYV8481,Ásia,Ensino Superior,S,N,1132,2013,Nordeste,15522.78,Ano,S,Aprovado
EZYV17205,Ásia,Mestrado,S,N,607,1984,Meio-Oeste,85966.67,Ano,S,Aprovado
EZYV24192,Europa,Ensino Superior,N,N,3014,1992,Oeste,97265.1,Ano,S,Aprovado
EZYV110,Ásia,Ensino Superior,S,N,2504,2001,Oeste,65164.57,Ano,S,Aprovado
EZYV10941,África,Ensino Superior,N,N,2811,2007,Meio-Oeste,153272.22,Ano,S,Aprovado
EZYV9311,América do Norte,Ensino Médio,N,N,1311,1999,Nordeste,210273.66,Ano,S,Aprovado
EZYV22444,Ásia,Mestrado,N,N,602,1976,Sul,108810.85,Ano,S,Negado
EZYV13279,Ásia,Mestrado,S,N,4988,2004,Meio-Oeste,79609.23,Ano,N,Negado
EZYV5935,Ásia,Mestrado,N,N,159,1938,Nordeste,9736.73,Ano,S,Aprovado
EZYV5636,Ásia,Ensino Superior,N,N,1709,2004,Nordeste,105211.16,Ano,S,Aprovado
EZYV12490,Ásia,Ensino Superior,S,N,2601,1864,Oeste,96666.23,Ano,S,Aprovado
EZYV6079,Ásia,Ensino Superior,S,N,683,1976,Sul,112539.54,Ano,N,Aprovado
EZYV5810,Ásia,Mestrado,S,N,978,1990,Meio-Oeste,79374.96,Ano,S,Aprovado
EZYV8882,Ásia,Ensino Superior,N,N,1408,2000,Sul,45.9315,Hora,S,Negado
EZYV15343,América do Sul,Ensino Médio,N,S,1585,1999,Sul,174153.73,Ano,S,Negado
EZYV12557,Ásia,Ensino Superior,N,N,1624,2012,Sul,165620.54,Ano,S,Aprovado
EZYV4567,Ásia,Ensino Superior,N,N,1769,1969,Nordeste,90964.89,Ano,S,Negado
EZYV185,Ásia,Ensino Superior,N,N,654,1954,Nordeste,128173.92,Ano,S,Negado
EZYV24873,Ásia,Ensino Superior,N,N,3855,1968,Oeste,47826.07,Ano,S,Aprovado
EZYV16450,Ásia,Mestrado,N,N,4904,1997,Sul,75269.83,Ano,N,Negado
EZYV17674,Ásia,Ensino Superior,N,N,2181,2011,Nordeste,215001.34,Ano,S,Aprovado
EZYV15200,América do Norte,Ensino Superior,N,N,2342,1979,Sul,419.1758,Hora,S,Negado
EZYV2952,Ásia,Mestrado,N,N,25536,1999,Sul,22576.11,Ano,S,Negado
EZYV18431,América do Sul,Mestrado,N,S,2139,1987,Sul,86503.92,Ano,S,Aprovado
EZYV13682,Europa,Doutorado,S,N,72,1984,Sul,3715.06,Ano,S,Aprovado
EZYV9157,Ásia,Mestrado,N,N,3064,1999,Nordeste,131422.21,Semana,S,Aprovado
EZYV19254,Ásia,Ensino Médio,S,N,544,1971,Nordeste,159969.75,Ano,S,Aprovado
EZYV316,Ásia,Ensino Médio,S,N,2170,1998,Meio-Oeste,115801.09,Ano,S,Aprovado
EZYV14813,Ásia,Mestrado,S,N,2251,1968,Meio-Oeste,88110.88,Ano,S,Aprovado
EZYV5829,Europa,Mestrado,N,N,877,2012,Nordeste,36973.67,Ano,N,Aprovado
EZYV23365,Ásia,Mestrado,S,S,25929,1993,Oeste,85648.89,Ano,S,Aprovado
EZYV13110,Europa,Mestrado,N,S,261,2004,Oeste,3373.94,Ano,S,Aprovado
EZYV13894,Ásia,Ensino Superior,S,N,1255,1952,Meio-Oeste,162579.15,Ano,S,Negado
EZYV5097,Ásia,Mestrado,S,N,1785,1997,Oeste,115862.08,Ano,S,Aprovado
EZYV8180,Ásia,Mestrado,S,N,2476,1987,Meio-Oeste,62872.83,Ano,S,Aprovado
EZYV4217,América do Norte,Ensino Superior,S,N,74,2000,Oeste,49575.84,Ano,S,Aprovado
EZYV9175,Europa,Mestrado,S,N,444,1959,Sul,79023.41,Ano,S,Aprovado
EZYV1604,Ásia,Ensino Superior,S,S,501,1998,Sul,129895.13,Ano,S,Aprovado
EZYV1203,Ásia,Mestrado,N,S,2126,1922,Sul,81534.43,Ano,S,Aprovado
EZYV7419,Ásia,Ensino Médio,S,N,1060,1987,Ilha,35171.48,Ano,S,Negado
EZYV13400,América do Norte,Ensino Médio,N,S,2771,1935,Oeste,101745.52,Ano,S,Negado
EZYV17072,Ásia,Mestrado,N,N,1713,1995,Nordeste,130785.67,Ano,S,Negado
EZYV19236,Europa,Ensino Médio,N,N,64632,1991,Meio-Oeste,50483.86,Ano,S,Aprovado
EZYV4754,Ásia,Mestrado,S,N,5966,2001,Nordeste,213882.72,Ano,S,Aprovado
EZYV7034,América do Norte,Ensino Superior,N,N,1839,1997,Nordeste,756.9234,Hora,S,Aprovado
EZYV4023,Ásia,Mestrado,N,S,2316,2006,Oeste,64727.78,Ano,S,Negado
EZYV1153,Europa,Mestrado,N,N,1547,2004,Sul,25029.86,Ano,S,Aprovado
EZYV2291,Ásia,Mestrado,N,N,1853,1926,Nordeste,143969.47,Ano,N,Negado
EZYV23787,Europa,Ensino Superior,N,S,2224,1984,Sul,103291.69,Ano,S,Negado
EZYV1507,Europa,Mestrado,N,N,2074,1924,Nordeste,835.3447,Hora,S,Aprovado
EZYV21675,América do Norte,Ensino Superior,S,N,2036,1972,Oeste,166233.77,Ano,S,Aprovado
EZYV11337,América do Sul,Doutorado,S,S,2339,2008,Sul,95988.21,Ano,S,Aprovado
EZYV18941,Ásia,Mestrado,S,N,1634,1965,Oeste,181453.24,Ano,S,Aprovado
EZYV22966,Ásia,Ensino Superior,N,N,1521,1985,Nordeste,111993.94,Ano,S,Aprovado
EZYV541,África,Mestrado,S,N,4506,1949,Oeste,82793.8,Mês,S,Aprovado
EZYV24375,Ásia,Ensino Médio,N,N,2102,1999,Nordeste,180828.16,Ano,S,Aprovado
EZYV3117,Ásia,Ensino Superior,S,N,23874,2014,Sul,59365.2,Ano,S,Aprovado
EZYV1755,Ásia,Ensino Superior,S,N,5222,1998,Sul,57839.98,Ano,S,Aprovado
EZYV3173,Ásia,Ensino Superior,N,N,802,2000,Meio-Oeste,112499.63,Ano,S,Negado
EZYV24565,Ásia,Ensino Superior,N,N,1653,1989,Sul,36794.0,Ano,S,Negado
EZYV15791,Ásia,Ensino Superior,N,N,2454,1914,Nordeste,52381.97,Ano,S,Aprovado
EZYV21142,América do Sul,Doutorado,S,N,1982,1998,Nordeste,91580.95,Ano,S,Aprovado
EZYV10522,Ásia,Mestrado,S,N,5954,1931,Sul,75185.43,Ano,S,Aprovado
EZYV12303,América do Sul,Mestrado,S,N,2304,1838,Oeste,44182.92,Ano,S,Aprovado
EZYV15950,América do Norte,Ensino Médio,S,N,3634,1980,Oeste,15207.7,Ano,S,Aprovado
EZYV4090,América do Norte,Ensino Médio,S,N,869,1993,Oeste,115.55,Hora,S,Aprovado
EZYV9128,Europa,Mestrado,N,S,3395,2006,Sul,73358.46,Ano,S,Aprovado
EZYV21148,Ásia,Mestrado,N,N,4032,1856,Meio-Oeste,225324.61,Ano,S,Aprovado
EZYV23010,Ásia,Ensino Médio,S,N,2899,2001,Nordeste,60131.09,Ano,S,Aprovado
EZYV1898,Ásia,Ensino Médio,S,N,364,2004,Oeste,34532.03,Ano,S,Negado
EZYV9478,Ásia,Doutorado,S,N,232,1977,Oeste,108866.67,Ano,S,Aprovado
EZYV9468,Ásia,Mestrado,N,N,4896,1984,Sul,160820.42,Ano,N,Aprovado
EZYV13446,Ásia,Mestrado,N,N,3095,2001,Meio-Oeste,42142.55,Ano,S,Negado
EZYV24875,Ásia,Mestrado,N,N,1129,1999,Sul,4804.16,Ano,S,Negado
EZYV3340,Ásia,Ensino Superior,N,N,3581,1996,Sul,179303.8,Ano,N,Negado
EZYV24046,Europa,Mestrado,S,N,5038,2007,Sul,34924.08,Ano,S,Aprovado
EZYV1131,Ásia,Ensino Superior,N,N,4727,1942,Oeste,76870.4,Ano,S,Negado
EZYV14046,Oceania,Mestrado,S,N,3218,1996,Meio-Oeste,68900.86,Ano,S,Aprovado
EZYV1010,Ásia,Ensino Superior,N,S,1708,2011,Meio-Oeste,40719.26,Ano,S,Aprovado
EZYV16864,Europa,Ensino Superior,N,N,696,2012,Nordeste,202.5198,Hora,S,Aprovado
EZYV9035,Ásia,Mestrado,N,N,3550,1847,Meio-Oeste,113577.84,Ano,S,Aprovado
EZYV14354,Ásia,Ensino Superior,S,N,1508,1889,Oeste,75408.95,Ano,S,Aprovado
EZYV17926,Europa,Ensino Superior,S,N,2284,2006,Ilha,35841.92,Ano,S,Aprovado
EZYV6097,Ásia,Ensino Superior,N,N,5723,1991,Oeste,8092.97,Ano,S,Aprovado
EZYV11211,Ásia,Mestrado,S,N,133132,1855,Nordeste,120324.27,Ano,S,Aprovado
EZYV13028,Europa,Ensino Superior,N,S,1908,2001,Oeste,2103.96,Ano,S,Aprovado
EZYV9700,Ásia,Mestrado,S,N,2231,1847,Sul,150020.1,Ano,N,Aprovado
EZYV2614,Ásia,Ensino Superior,N,N,4001,1989,Sul,113334.35,Ano,N,Negado
EZYV15196,Europa,Mestrado,N,N,31115,2010,Sul,26560.21,Ano,S,Aprovado
EZYV4205,Europa,Doutorado,N,N,3392,1999,Oeste,31648.06,Ano,S,Aprovado
EZYV6041,Ásia,Ensino Superior,N,N,3235,1988,Nordeste,207753.26,Ano,S,Aprovado
EZYV2849,Ásia,Ensino Superior,S,N,2122,1997,Nordeste,52130.26,Ano,S,Aprovado
EZYV797,Ásia,Ensino Superior,S,N,1561,2009,Sul,108527.79,Ano,S,Aprovado
EZYV5700,Ásia,Doutorado,S,N,4016,2003,Meio-Oeste,34744.45,Ano,S,Aprovado
EZYV7550,América do Norte,Ensino Superior,S,S,4490,1970,Sul,121327.42,Ano,S,Aprovado
EZYV2843,Ásia,Doutorado,N,S,1704,2008,Nordeste,83590.62,Ano,S,Negado
EZYV2702,Ásia,Mestrado,N,N,4104,1992,Sul,150445.37,Ano,S,Negado
EZYV23687,Europa,Doutorado,S,N,3878,1994,Oeste,99073.22,Ano,S,Aprovado
EZYV18330,América do Norte,Mestrado,N,N,4479,2001,Nordeste,68059.8,Ano,S,Aprovado
EZYV15604,Ásia,Ensino Superior,S,N,2790,1998,Sul,92894.45,Ano,N,Negado
EZYV1194,Ásia,Ensino Superior,S,N,999,1998,Nordeste,153304.15,Ano,S,Aprovado
EZYV1920,Ásia,Ensino Superior,N,N,4622,2005,Sul,98796.84,Ano,N,Aprovado
EZYV21749,Europa,Ensino Médio,N,N,341,1998,Nordeste,28157.58,Ano,S,Aprovado
EZYV22863,Ásia,Mestrado,S,N,1431,1931,Sul,101889.59,Ano,S,Aprovado
EZYV13288,Europa,Doutorado,S,N,1721,1995,Nordeste,100848.26,Ano,S,Aprovado
EZYV10178,Ásia,Ensino Médio,S,S,166,1992,Sul,83432.41,Ano,S,Negado
EZYV9327,América do Sul,Ensino Superior,S,N,3521,2009,Sul,82044.24,Ano,S,Aprovado
EZYV22216,Ásia,Ensino Superior,S,S,4443,1974,Oeste,114239.66,Ano,S,Aprovado
EZYV20985,Europa,Doutorado,S,N,-14,1989,Meio-Oeste,37012.8,Ano,S,Aprovado
EZYV1573,Ásia,Mestrado,S,N,105,1951,Nordeste,146800.42,Ano,S,Aprovado
EZYV15730,Ásia,Doutorado,N,S,1752,2000,Oeste,32198.5,Ano,S,Aprovado
EZYV24480,Ásia,Ensino Superior,S,N,1489,1943,Oeste,41943.52,Ano,S,Negado
EZYV19570,América do Norte,Ensino Médio,N,S,1116,2008,Oeste,51691.34,Ano,S,Negado
EZYV2069,América do Norte,Mestrado,S,N,4504,1952,Oeste,30641.37,Ano,S,Aprovado
EZYV11226,Ásia,Mestrado,S,N,636,2006,Meio-Oeste,135054.41,Ano,S,Aprovado
EZYV2630,Ásia,Ensino Médio,N,N,3227,1845,Nordeste,933.976,Hora,S,Negado
EZYV21371,Ásia,Ensino Superior,N,N,1737,2003,Sul,61155.52,Ano,S,Negado
EZYV24844,Ásia,Mestrado,N,N,615,2012,Nordeste,89596.96,Ano,S,Aprovado
EZYV330,Ásia,Ensino Superior,S,N,2698,1970,Oeste,34168.31,Ano,S,Aprovado
EZYV24488,Ásia,Mestrado,S,N,3783,2004,Nordeste,76081.23,Ano,S,Aprovado
EZYV8879,Ásia,Ensino Superior,N,N,309,2007,Sul,37774.77,Ano,S,Negado
EZYV7238,Ásia,Mestrado,N,S,617,2013,Oeste,78524.33,Ano,S,Aprovado
EZYV23956,Ásia,Ensino Superior,S,N,259,1968,Oeste,94321.19,Ano,S,Aprovado
EZYV7785,América do Norte,Mestrado,N,N,893,1900,Meio-Oeste,74972.65,Ano,S,Negado
EZYV5703,Ásia,Mestrado,S,S,466,1981,Meio-Oeste,69497.67,Ano,S,Aprovado
EZYV17881,Ásia,Ensino Médio,N,N,3590,2004,Meio-Oeste,86874.56,Ano,S,Aprovado
EZYV23464,América do Sul,Mestrado,S,N,4410,2007,Ilha,24183.69,Ano,S,Negado
EZYV9710,Europa,Ensino Médio,S,N,2169,1930,Nordeste,60515.18,Ano,S,Negado
EZYV387,Ásia,Doutorado,S,N,3962,2011,Nordeste,73225.28,Ano,S,Aprovado
EZYV22451,Ásia,Ensino Médio,S,N,1799,1999,Oeste,1219.74,Ano,S,Aprovado
EZYV3021,Ásia,Ensino Superior,S,N,30339,2006,Sul,134030.7,Ano,S,Aprovado
EZYV14490,América do Sul,Ensino Superior,N,N,1296,2000,Nordeste,565.1763,Hora,S,Negado
EZYV2769,Ásia,Ensino Superior,N,N,2391,1853,Nordeste,34700.69,Ano,S,Negado
EZYV7994,Ásia,Ensino Superior,N,S,584,1985,Nordeste,101939.01,Ano,S,Aprovado
EZYV19559,Ásia,Mestrado,S,N,3997,1970,Nordeste,129436.25,Ano,N,Negado
EZYV8148,América do Norte,Mestrado,S,N,766,1999,Oeste,20122.31,Ano,S,Negado
EZYV4633,Europa,Doutorado,S,N,1470,2010,Oeste,9194.56,Ano,S,Aprovado
EZYV18831,Oceania,Mestrado,N,N,2632,2013,Nordeste,96222.75,Ano,N,Aprovado
EZYV21072,Ásia,Mestrado,S,N,4226,2008,Nordeste,83632.5,Ano,S,Aprovado
EZYV15322,Ásia,Mestrado,N,N,142770,1985,Oeste,673.6127,Hora,S,Negado
EZYV25232,Ásia,Mestrado,N,N,878,1972,Nordeste,76720.27,Ano,S,Aprovado
EZYV16511,Ásia,Doutorado,S,N,3036,1969,Meio-Oeste,84905.57,Ano,S,Aprovado
EZYV23064,Ásia,Mestrado,N,N,2863,1999,Oeste,104.11,Hora,S,Negado
EZYV14567,África,Mestrado,S,N,492,1871,Nordeste,132539.07,Ano,S,Aprovado
EZYV309,Ásia,Ensino Superior,S,N,533,1978,Oeste,30066.16,Ano,S,Aprovado
EZYV5427,América do Norte,Mestrado,S,N,1817,2005,Oeste,98722.59,Ano,N,Aprovado
EZYV562,Ásia,Mestrado,S,N,496,1994,Meio-Oeste,153372.73,Ano,S,Aprovado
EZYV407,América do Norte,Ensino Superior,S,N,153,1972,Meio-Oeste,206.4596,Hora,S,Aprovado
EZYV19556,Ásia,Ensino Superior,S,N,1628,2006,Sul,42972.11,Ano,N,Aprovado
EZYV2401,América do Norte,Doutorado,N,N,253772,1838,Nordeste,103394.51,Ano,S,Negado
EZYV8674,Ásia,Mestrado,N,N,3014,1838,Sul,152346.84,Ano,N,Aprovado
EZYV9514,Ásia,Mestrado,N,N,1096,2007,Nordeste,45567.26,Ano,N,Aprovado
EZYV12053,Ásia,Ensino Superior,S,S,1887,1900,Sul,54681.79,Ano,S,Aprovado
EZYV4735,Ásia,Mestrado,N,N,661,1887,Nordeste,441.5777,Hora,S,Aprovado
EZYV15428,Europa,Ensino Superior,N,N,4607,1890,Oeste,84257.7,Ano,S,Negado
EZYV20768,Ásia,Ensino Superior,N,N,385,2000,Oeste,260.945,Hora,S,Negado
EZYV8973,Ásia,Ensino Médio,S,S,434,1924,Sul,97205.93,Ano,S,Negado
EZYV14882,Ásia,Mestrado,S,N,1829,2001,Nordeste,35984.8,Ano,S,Aprovado
EZYV5681,Europa,Mestrado,S,N,2094,2010,Nordeste,117448.63,Ano,S,Aprovado
EZYV17944,Ásia,Ensino Superior,S,N,1095,2002,Nordeste,10975.62,Ano,S,Aprovado
EZYV15215,América do Norte,Mestrado,S,S,34,1986,Oeste,29235.09,Ano,S,Aprovado
EZYV11845,América do Norte,Ensino Superior,S,N,2016,1992,Sul,105.3209,Hora,S,Aprovado
EZYV17189,Ásia,Mestrado,S,N,3574,1914,Oeste,31620.19,Ano,S,Negado
EZYV24775,América do Sul,Ensino Superior,S,N,30916,1944,Nordeste,20672.45,Ano,S,Aprovado
EZYV17868,Europa,Ensino Médio,N,N,650,1992,Nordeste,101742.71,Ano,S,Aprovado
EZYV1235,Ásia,Ensino Médio,N,N,2133,1999,Sul,784.2604,Hora,S,Aprovado
EZYV9751,América do Norte,Mestrado,S,S,6051,1991,Oeste,86187.96,Ano,S,Negado
EZYV14132,Ásia,Ensino Médio,N,N,480,2007,Ilha,96462.34,Ano,S,Negado
EZYV7860,Ásia,Ensino Superior,S,N,1734,1981,Meio-Oeste,45096.64,Ano,S,Aprovado
EZYV8091,América do Norte,Ensino Superior,S,N,2552,1938,Nordeste,32542.25,Semana,S,Aprovado
EZYV4654,Ásia,Mestrado,S,N,8462,2005,Nordeste,24925.81,Ano,S,Aprovado
EZYV6597,África,Mestrado,N,N,4649,2004,Nordeste,125357.27,Ano,S,Aprovado
EZYV297,Europa,Ensino Superior,S,N,1017,1975,Sul,32086.09,Ano,S,Aprovado
EZYV17378,Ásia,Mestrado,S,N,2467,1980,Nordeste,245785.16,Ano,S,Aprovado
EZYV7162,Ásia,Ensino Superior,S,N,130,2011,Oeste,153485.12,Ano,S,Negado
EZYV10121,Europa,Mestrado,S,S,3729,1969,Sul,70739.59,Ano,S,Aprovado
EZYV25330,África,Ensino Superior,N,N,2172,1993,Nordeste,32.9286,Hora,S,Negado
EZYV4216,Ásia,Ensino Médio,S,S,3821,1926,Sul,49278.66,Ano,S,Negado
EZYV5452,América do Sul,Ensino Superior,N,N,2004,1970,Nordeste,43244.26,Semana,S,Negado
EZYV20352,Ásia,Ensino Médio,S,N,116630,1946,Sul,27519.71,Ano,S,Aprovado
EZYV24121,Europa,Mestrado,S,N,4731,1979,Oeste,40197.55,Ano,S,Aprovado
EZYV24202,Ásia,Ensino Superior,S,N,16201,2008,Meio-Oeste,102470.05,Ano,S,Negado
EZYV11329,Ásia,Ensino Superior,S,N,1843,1997,Nordeste,36948.39,Ano,S,Aprovado
EZYV22044,Ásia,Ensino Médio,N,N,426,1937,Meio-Oeste,93910.26,Ano,S,Aprovado
EZYV5180,Ásia,Ensino Superior,N,N,3725,1878,Oeste,56862.79,Ano,S,Negado
EZYV16291,Ásia,Ensino Superior,S,N,394,2001,Oeste,89640.25,Ano,S,Aprovado
EZYV23146,Ásia,Mestrado,S,N,1593,2008,Sul,8955.91,Ano,S,Aprovado
EZYV6151,Ásia,Ensino Médio,N,S,1916,2004,Oeste,115287.21,Ano,S,Negado
EZYV24944,América do Norte,Ensino Médio,N,N,2084,1987,Nordeste,463.3973,Hora,S,Negado
EZYV3243,Ásia,Ensino Superior,S,N,2516,2001,Sul,90149.76,Ano,S,Aprovado
EZYV19298,Ásia,Ensino Médio,S,N,5371,1990,Nordeste,82639.91,Ano,S,Aprovado
EZYV2660,Europa,Mestrado,S,N,310,2009,Meio-Oeste,99635.29,Ano,S,Aprovado
EZYV22511,Ásia,Ensino Superior,N,N,414,1986,Sul,91191.77,Ano,S,Aprovado
EZYV14963,Ásia,Ensino Superior,N,N,29396,1928,Sul,64053.68,Ano,N,Negado
EZYV10192,Ásia,Ensino Superior,S,N,548,1960,Sul,13856.62,Ano,S,Aprovado
EZYV5685,Ásia,Ensino Médio,N,N,3135,1960,Sul,53249.16,Ano,S,Negado
EZYV17458,Ásia,Ensino Superior,S,S,1375,2001,Nordeste,56771.99,Ano,S,Aprovado
EZYV23330,América do Norte,Ensino Superior,S,N,3993,2001,Nordeste,65896.44,Ano,S,Aprovado
EZYV16589,Ásia,Ensino Superior,N,N,2983,1957,Meio-Oeste,54383.99,Ano,S,Aprovado
EZYV3106,América do Sul,Ensino Médio,N,N,337,1889,Sul,145.1134,Hora,S,Negado
EZYV833,América do Sul,Mestrado,S,N,-17,2002,Sul,129701.94,Ano,S,Aprovado
EZYV20617,Ásia,Ensino Superior,N,N,1209,2000,Nordeste,52666.45,Ano,S,Aprovado
EZYV17120,América do Norte,Ensino Superior,N,N,5477,1979,Nordeste,32716.5,Ano,S,Negado
EZYV5175,Ásia,Mestrado,N,S,359,2014,Nordeste,83204.35,Ano,S,Aprovado
